2025-01-05-14-41 [background-preinit] [INFO] [org.hibernate.validator.internal.util.Version]  - HV000001: Hibernate Validator 8.0.1.Final
 2025-01-05-21-30 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@70b62552] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@1981adce] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1379899671 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@217508526 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@1981adce]
 2025-01-05-21-30 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@70b62552]
 2025-01-05-21-30 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@59e61370] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@752623515 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@59e61370]
 2025-01-05-21-30 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@161c2866] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@196171076 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@161c2866]
 2025-01-05-21-30 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@62a8b9a] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1397596901 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@62a8b9a]
 2025-01-05-21-30 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@a0d0fbb] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@265001698 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@a0d0fbb]
 2025-01-05-21-30 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3730ecc9] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@465043885 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3730ecc9]
 2025-01-05-21-30 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6010892e] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1525826360 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3adf0547] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@29834024 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6010892e]
 2025-01-05-21-30 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3adf0547]
 2025-01-05-21-30 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6364dc6f] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1122351403 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@c984b2c] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1089777123 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6364dc6f]
 2025-01-05-21-30 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@c984b2c]
 2025-01-05-21-30 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@79ffaf96] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@2019942040 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@35ce6cc4] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@187349522 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@79ffaf96]
 2025-01-05-21-30 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@35ce6cc4]
 2025-01-05-21-30 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@75018198] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@651041104 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@51e3c9d0] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@168628008 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@75018198]
 2025-01-05-21-30 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@51e3c9d0]
 2025-01-05-21-30 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-30 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@4924cd47] was not registered for synchronization because synchronization is not active
 2025-01-05-21-30 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@25672920 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@4924cd47]
 2025-01-05-21-30 [http-nio-18089-exec-7] [WARN] [com.zaxxer.hikari.pool.PoolBase]  - HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@ebff0db (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
 2025-01-05-21-30 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@836998064 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-3] [WARN] [com.zaxxer.hikari.pool.PoolBase]  - HikariPool-1 - Failed to validate connection com.mysql.cj.jdbc.ConnectionImpl@57564d04 (No operations allowed after connection closed.). Possibly consider using a shorter maxLifetime value.
 2025-01-05-21-30 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@637e9c5b]
 2025-01-05-21-30 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@702082204 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-30 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@4d289bc4]
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3a019bf1] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@44558818 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2f917897] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1087545519 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@3a019bf1]
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@add19aa] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1872963239 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2f917897]
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@4f0ec377] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@432620816 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@add19aa]
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@1c1015b1] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1110754827 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@4f0ec377]
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@21aae3f1] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@2004384269 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@1c1015b1]
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@21aae3f1]
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@f1167c5] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1837587776 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2511e6fd] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@432861179 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@f1167c5]
 2025-01-05-21-31 [http-nio-18089-exec-10] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@2511e6fd]
 2025-01-05-21-31 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@1d31ecf8] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@811762429 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@680bdbc4] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@106522197 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-7] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@1d31ecf8]
 2025-01-05-21-31 [http-nio-18089-exec-3] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@680bdbc4]
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@47e1f4c0] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@2050293031 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7bf88777] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@779786111 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-1] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@47e1f4c0]
 2025-01-05-21-31 [http-nio-18089-exec-8] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@7bf88777]
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@359f2040] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1132445258 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6e40439d] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1039301248 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-2] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@359f2040]
 2025-01-05-21-31 [http-nio-18089-exec-5] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6e40439d]
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6f3c1638] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@190611786 wrapping com.mysql.cj.jdbc.ConnectionImpl@24961542] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@668fb1c1] was not registered for synchronization because synchronization is not active
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.transaction.SpringManagedTransaction]  - JDBC Connection [HikariProxyConnection@1376978703 wrapping com.mysql.cj.jdbc.ConnectionImpl@2a2c952d] will not be managed by Spring
 2025-01-05-21-31 [http-nio-18089-exec-4] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@6f3c1638]
 2025-01-05-21-31 [http-nio-18089-exec-6] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Closing non transactional SqlSession [org.apache.ibatis.session.defaults.DefaultSqlSession@668fb1c1]
 2025-01-05-21-31 [http-nio-18089-exec-9] [DEBUG] [org.mybatis.spring.SqlSessionUtils]  - Creating a new SqlSession
